('', '越秀逸泉映翠 3室2厅 213万', '越秀逸泉映翠  | 3室2厅 | 137.25平米 | 南 | 其他', '中楼层(共26层)塔楼  -  从化', '213万', '单价15520元/平米')
('', '富力泉天下 3室2厅 165万', '富力泉天下  | 3室2厅 | 110平米 | 南 北 | 其他', '中楼层(共18层)塔楼  -  温泉镇', '165万', '单价15000元/平米')
('', '新光百德广场 1室0厅 50万', '新光百德广场  | 1室0厅 | 55.46平米 | 南 | 其他', '中楼层(共16层)塔楼  -  从化', '50万', '单价9016元/平米')
('', '人盛巴厘天地 2室1厅 100万', '人盛巴厘天地  | 2室1厅 | 82.1平米 | 南 | 其他', '低楼层(共17层)塔楼  -  从化', '100万', '单价12181元/平米')
('', '127平方正南向通风采光温馨三房', '人盛巴厘天地  | 3室1厅 | 127.72平米 | 南 | 其他 | 有电梯', '中楼层(共17层)塔楼  -  从化', '190万', '单价14877元/平米')
('', '一览无余流溪河边的江景方正三房', '人盛巴厘天地  | 3室2厅 | 124.91平米 | 南 北 | 毛坯', '中楼层(共17层)塔楼  -  从化', '230万', '单价18414元/平米')
('', '从化市 欣荣宏国际商贸城 南北通透三房', '欣荣宏国际商贸城  | 3室2厅 | 135.5平米 | 南 北 | 其他', '高楼层(共8层)塔楼  -  从化', '286万', '单价21108元/平米')
('', '翡翠城 3室2厅 85万', '翡翠城  | 3室2厅 | 88.49平米 | 南 北 | 其他', '中楼层(共9层)塔楼  -  鳌头镇', '85万', '单价9606元/平米')
('', '人盛巴厘天地 2室2厅 118万', '人盛巴厘天地  | 2室2厅 | 84.97平米 | 南 | 其他 | 有电梯', '低楼层(共17层)塔楼  -  从化', '118万', '单价13888元/平米')
('', '从化温泉度假区 泉天下别墅', '富力泉天下   | 独栋别墅 | 4室2厅 | 226.84平米 | 东南 | 其他', '1层暂无数据  -  温泉镇', '550万', '单价24247元/平米')
('', '高层精装大户复式 通风采光不错', '雅居乐滨江花园  | 5室3厅 | 142.35平米 | 北 | 精装 | 有电梯', '高楼层(共12层)2007年建塔楼  -  从化', '378万', '单价26555元/平米')
('', '新光百德广场 精装修', '新光百德广场  | 1室1厅 | 56.8平米 | 东南 | 其他', '高楼层(共16层)塔楼  -  从化', '55万', '单价9684元/平米')
('', '人盛巴厘天地 三房带主套 望花园 户型正', '人盛巴厘天地  | 3室2厅 | 105.48平米 | 东南 | 其他', '中楼层(共17层)塔楼  -  从化', '159万', '单价15074元/平米')
('', '雅居乐滨江花园  带装修 满五年', '雅居乐滨江花园尚景园  | 3室2厅 | 99平米 | 南 | 其他 | 有电梯', '低楼层(共12层)塔楼  -  从化', '280万', '单价28283元/平米')
('', '巴厘天地 南向三房 位置安静', '人盛巴厘天地  | 3室2厅 | 125.31平米 | 南 | 精装 | 有电梯', '中楼层(共17层)塔楼  -  从化', '200万', '单价15961元/平米')
('', '人盛巴厘三房 无装修', '人盛巴厘天地  | 3室2厅 | 103.3平米 | 东北 | 其他', '低楼层(共9层)塔楼  -  从化', '140万', '单价13553元/平米')
('', '人盛巴厘天地  简装三房 南北对流', '人盛巴厘天地  | 3室2厅 | 108平米 | 南 北 | 其他', '高楼层(共9层)塔楼  -  从化', '155万', '单价14352元/平米')
('', '大城云山 方正三房', '大城云山  | 3室2厅 | 97平米 | 南 北 | 其他', '高楼层(共11层)塔楼  -  从化', '152万', '单价15671元/平米')
